MACRO_FIELD_DATA_HISTORY_ID,EVENT_ID,BIOSAMPLE_COLLECT_METHOD_ID,BIOSAMPLE_COLLECT_METHOD_ID_NOTE,MFDH_EPHEMEROPTERA_IND,MFDH_PLECOPTERA_IND,MFDH_TRICHOPTERA_IND,MFDH_COLEOPTERA_IND,MFDH_MEGALOPTERA_IND,MFDH_ODOFALSEATA_IND,MFDH_CHIROFALSEOMIDAE_IND,MFDH_SIMULIIDAE_IND,MFDH_DECAPODS_IND,MFDH_GAMMARIDAE_IND,MFDH_MOLLUSCA_IND,MFDH_OLIGOCHAETA_IND,MFDH_TIPULIDAE_IND,MFDH_OTHERS_IND,MFDH_OTHER,MFDH_FIELD_WATER_QLTY,MFDH_HABITAT,MFDH_LGS_HABITAT_BANK,MFDH_LGS_HABITAT_MACROPHYTE,MFDH_LGS_HABITAT_SNAG,MFDH_LGS_HABITAT_SUBSTRATE,MFDH_BOTTOM_TYPE,MFDH_DOMINANT_SUBSTRATE,MFDH_WATER_CLARITY_DRIVER,MFDH_MACRO_COMMENT,CREATE_DATE,END_DATE,UPDATE_DATE,UPDATED_BY_GUID
6379,17-BVBR-0.3_20090915,,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,eel,Good,S,,,,,,,,"Park manager said Brook Trout are breeding in stream, stream has more rubble and gravel to south, sand washes in during storm events, good bugs considering habitat",,,,
6380,17-CARL-0.8_20090915,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"eel, minnows",Good,A/S/G,,,,,,,,"took sample near school, too many macrophytes near Park Ave.",,,,
6381,17-CONQ-1.4_20090915,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Minnows,Very good,Good,,,,,,,,"didn't do pebble count all gravel and coarse gravel and sand with no algae or diatoms on gravel, low biomass but stoneflies fairly abundant",,,,
6382,17-MAMR-0.3_20090915,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,Very poor,A,,,,,,,,not a lot of life in pan,,,,
6383,09-MULL-0.6_20090915,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Poor,Impoundment,,,,,,,,Wetland upstream. Poor faunal condition partly due to habitat.,,,,
6391,17-PECN-7.6_20090915,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Minnows,,S/G,,,,,,,,no pebble count couldn't see it was too dark,,,,
6384,09-STLW-86.3_20090915,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6385,09-WHEL-0.9_20090915,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Good,Low flow,,,,,,,,"Very low flow, community is not great but this could be due to flow in part",,,,
6386,17-BVDC-0.4_20090916,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,Good,A,,,,,,,,substrate consistsed of decaying root matter more than gravel and sand,,,,
6387,17-CARM-9.0_20090916,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Minnows,Very good,A/S/G,,,,,,,,lots of macrophytes but many stoneflies,,,,
6388,09-GRAS-4.9_20090916,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6389,17-LNEC-0.8_20090916,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,Poor,S/LF,,,,,,,,"net jab, swamp used to be a duck farm upstreamsince closed high organics",,,,
6390,09-OSGO-6.6_20090916,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Looks like slower gradient, possibly wetland upstream.",,,,
6392,09-RAQU-3.2_20090916,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Srmt requested this site, lowest riffle site on Raquette,some worms in net, but overall community is nice, raymondville and norwood/norfolk have 80% failednseptic",,,,
6393,09-REGI-2.7_20090916,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Impoundment,,,,,,,,"Srmt, mostly bedrock substrate, cobble pockets, site affected by dam and habitat, not a great sample",,,,
6394,09-REGI-7.8_20090916,,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Nice bugs, reference Srmt",,,,
6395,09-REGI_T80-0.1_20090916,,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Other (describe,,,,,,,,Low gradient,,,,
6396,09-STLW-1.0_20090916,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6397,09-STLW-3.5_20090916,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6398,17-YAPK-0.8_20090916,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,Good,S/G,,,,,,,,"kicked a sandy area then went up to culvert running under RR tracks, more coarse gravel and more tricops",,,,
6399,04-GENS-10.5_20090922,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6400,04-GENS-12.3_20090922,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6401,03-WCAN-20.0_20090922,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6402,03-WCAN-51.8_20090922,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6403,04-GENS-2.6_20090923,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6404,04-GENS-4.7_20090923,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6405,10-CHMP-1.1_20091013,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6406,10-CHMP-6.3_20091013,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
6410,03-GHIL-0.8_20100708,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"leeches, giant water bug",Very poor,Low flow,,,,,,,,,,,,
6411,03-ORCH-21.6_20100708,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,Poor,Adequate,,,,,,,,"Residential, Agriculture",,,,
6412,13-BAIL-1.0_20100720,,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"Logger under bridge on left, good samples, someone cleared path in riffle",,,,
6413,13-CROB-1.5_20100720,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"Logger at tree downstream on left 40 m, site very low productivity, some hydrology issues",,,,
6414,13-CROS_T2-0.4_20100720,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Tipulidae,Very good,,,,,,,,,"Logger where riffles begin on right bank, good samples",,,,
6415,13-EBCR_T13-0.3_20100720,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"Logger under middle bridge opening on left, d rep is poor",,,,
6416,13-HAVI-2.3_20100720,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Placed logger upstream 50 m, hid under rocks with yellow tape on right, good samples , aj and bd",,,,
6417,14-BISC-0.7_20100721,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,"Logger at confluence with Pidgeon brook on large flat boulder, very low ph site, good samples",,,,
6418,13-CHES_T5-1.1_20100721,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Logger in middle of stream with marker tape on rhodadendron over stream in middle,60m upstream of culvert, good sample, tstorm approaching",,,,
6420,13-PEEK-13.3_20100721,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Logger on tree root below top of section 40m, worst  site for logger placement and tough kIcking aj all kicks, good samples",,,,
6421,13-SUGL-1.4_20100721,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"Logger below log jam, soft rock, marking tape, good samples",,,,
6422,12-BATV-14.0_20100722,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"Logger downstream of bridge on last piece of large cement, riprap, site is least reference of sites",,,,
6423,13-BRCH-4.0_20100722,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"Logger on right bank below old bridge 20 m, good samples, hogweed",,,,
6424,14-EMRY-0.7_20100722,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"Logger under bridge on left at water line, garbage at site annd some algae, less pristine than other streams seen so far",,,,
6425,14-MLBR-9.0_20100722,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Tipulidae,Very good,,,,,,,,,"Logger upstream from culvert 40m on right, marker tape, nice bugs, good samples, algae present",,,,
6426,12-ALPL-16.1_20100727,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,Agriculture,,,,
6427,12-BUNN-2.4_20100727,,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,Commercial,,,,
6429,12-NCHU-3.2_20100727,,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,Good,Adequate,,,,,,,,"Residential, Recreational",,,,
6431,12-ASHC-2.8_20100728,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Nice site 43.31827, -74.97598",,,,
6432,12-BATV-0.1_20100728,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Atherix, water pennies",Very good,Adequate,,,,,,,,"Residential, Recreational",,,,
6433,12-BATV-10.1_20100728,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Water Pennies, Diptera",,Adequate,,,,,,,,"Residential, Recreational",,,,
6434,12-BETY-0.2_20100728,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Tipulidae,Very good,Adequate,,,,,,,,Forest,,,,
6435,12-BIGW-0.1_20100728,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"John macauley came with, west canada river keeper, nice site lots of moss",,,,
6436,12-CANW-20.3_20100728,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Good,,,,,,,,42.21817=-75.05718,,,,
6437,12-CANW-52.8_20100728,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Bill can't handle efieldsheets, excellent site43.42380, -74.83596",,,,
6438,12-HBUT-2.6_20100728,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Residential, Forest",,,,
6439,12-LKIL-0.4_20100728,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,Agriculture,,,,
6440,12-LYMA-3.8_20100728,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,Forest,,,,
6441,12-MANR-1.4_20100728,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Diptera,Very good,Adequate,,,,,,,,"Residential, Commercial",,,,
6442,12-MLLC-0.4_20100728,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Tipulidae,Very good,Adequate,,,,,,,,Forest,,,,
6444,12-NMIL-13.9_20100728,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,Bugs not so nice,,,,
6445,12-ORSK-0.9_20100728,,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,Good,Adequate,,,,,,,,Residential,,,,
6446,12-ORSK-20.6_20100728,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,Good,Adequate,,,,,,,,Residential,,,,
6447,12-SAUQ-1.7_20100728,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,Good,Adequate,,,,,,,,HiGHLY FILAMENTOUS BUT ALL PRESENT BACK AT OFFICE site was off because of incorrect lat/long Kick was taken 2000 ft below; 20 m above Oriskany Blvd bridge,,,,
6448,12-SCHO-79.0_20100728,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Diptera,Very good,Adequate,,,,,,,,,,,,
6449,12-TAYL-1.3_20100728,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,,,,,
6450,12-TWES-0.5_20100728,,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,,,,,
6451,12-BRIM-0.5_20100729,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Poor,Adequate,,,,,,,,"Lots of rusty crayfish, chironomus (red)",,,,
6452,12-BVRC-1.3_20100729,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Atherix,Good,Adequate,,,,,,,,"Residential, Agriculture",,,,
6453,12-CAJO-5.1_20100729,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Poor,Adequate,,,,,,,,"Most crayfish i've ever seen 45 or more in net, warm, very turbid",,,,
6454,12-CAYA-4.7_20100729,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,"Site looks nicer than bugs, warm with gammarus",,,,
6456,12-COBL-0.6_20100729,,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,Agriculture,,,,
6457,12-DOCK-0.5_20100729,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Poor,Adequate,,,,,,,,Small riffle after bedrock water fall,,,,
6458,12-FLAT-0.1_20100729,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,,,,,,,,,"Very embedded, lots of baetidae",,,,
6459,12-FOX-6.1_20100729,,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Atherix,Good,Adequate,,,,,,,,Residential,,,,
6460,12-FULM-3.8_20100729,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,"Residential, Agriculture",,,,
6461,12-HALE-0.7_20100729,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,Low gradient stream with 1 riffle,,,,
6464,12-OTSO-1.1_20100729,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Bedrock,,,,,,,,"Residential, Agriculture",,,,
6466,12-REAL-1.1_20100729,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Tipulidae,Very good,Adequate,,,,,,,,,,,,
6467,12-SHAK-1.8_20100729,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Poor,,,,,,,,,Site is in residential setting. Water clarity is poor appears cloudy like from STP.,,,,
6468,12-STCH-2.7_20100729,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,,,,,
6469,12-VWIE-0.3_20100729,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Poor,Adequate,,,,,,,,,,,,
6470,13-BUSK-3.0_20100803,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"Logger under bridge


41.94931


74.31921",,,,
6471,14-FALB-0.1_20100803,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"41.95062


74.56807 logger under bridge on right low ph community, goood samples",,,,
6472,14-LOOM-0.5_20100803,,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"Logger straight downnfrom truck, lrge boulder, yellow tape on tree on right bank 41.99990, -74. 25811",,,,
6473,13-ROND-58.0_20100803,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"41.92731


74.38195


acidic bug communty, logger up from field 40m yellow marker on left,",,,,
6474,13-USOP-21.5_20100803,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Good,,,,,,,,"42.05360


74.45716 site is not reference, lots of filamentous logger up from bridge, 40 m",,,,
6475,14-BAXT-3.6_20100804,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"42.06933/75.10791, logger in pool below bridge",,,,
6476,14-CHOL-0.4_20100804,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"42.06512/74.94078


2 foot dia. Discharge pipe


data logger is 10 m below pipe, yellow tape on bank, sale pending,site just up fromhouse clearing",,,,
6477,14-DRYD-2.1_20100804,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,,,,,,,,,"42.11829


75.24920


silt logge  under birch tree marked with yellow tape eutrified",,,,
6478,14-FCLV-0.1_20100804,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,35,Very good,Adequate,,,,,,,,"42.11482/74.89034


data logger mounted on fallen tree 40 meters upstream, yellow tape",,,,
6479,14-SHRB_T2-0.2_20100804,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,,,,,,,,,"42.18883


75.31482


data logger mounted in tree",,,,
6480,14-CHSB-1.0_20100805,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"42.09401/75.17735


logger 30 m upstream yellow marker on left bank of stream",,,,
6481,14-GBUR-0.8_20100805,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"42.26612/74.85625


high flow/difficult sampling\soft rock/logger under bridge",,,,
6482,14-HUCK-0.4_20100805,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"42.11881/74.67168


logger 40 m upstream from path yellow tag right bank on small tree",,,,
6483,14-THOH-4.3_20100805,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"42.26307/74.67196 talked to owner , ok to sample, iother DEC trout study in area, logger on rock up from opening 50m, great site",,,,
6484,14-WOFH-1.2_20100805,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,"42.15053/74.81603, logger at bottom of culvert hanging into pool, flows up from rain overnight, good samples, pebble count skewed toward high flows wetted width",,,,
6488,13-BDHW-0.1_20100817,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,Forest,,,,
6489,13-BEVE-0.1_20100817,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Tipulidae,Very good,Adequate,,,,,,,,"Residential, Forest",,,,
6490,13-BRCH-0.5_20100817,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,Forest,,,,
6491,13-BSNL-0.3_20100817,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,Forest,,,,
6492,09-ELMK-4.3_20100817,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,Residential,,,,
6493,13-FOXH-0.1_20100817,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,Forest,,,,
6494,13-PECK-0.1_20100817,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Very good,Adequate,,,,,,,,Forest,,,,
6495,09-PLST-0.8_20100817,,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Leeches,Good,Bedrock,,,,,,,,Agriculture,,,,
6497,13-STOC-0.2_20100817,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Good,Adequate,,,,,,,,Forest,,,,
